Camera Localization Data
 time | pose.x | pose.y | pose.z | cov[1,1] | cov[1,2] | cov[1,3] | cov[2,1] | cov[2,2] | cov[2,3] | cov[3,1] | cov[3,2] | cov[3,3]
1031 | -177.979 | -58.0266 | -1.56366 | 3.08096 | 3.80519 | -0.0142038 | 3.80519 | 8.25702 | -0.0268394 | -0.0142038 | -0.0268394 | 0.00050018 | -1 | -1 | 
1094 | -177.969 | -58.0319 | -1.56371 | 3.08122 | 3.80552 | -0.0142047 | 3.80552 | 8.25742 | -0.0268401 | -0.0142047 | -0.0268401 | 0.00050018 | -1 | -1 | 
1219 | -177.955 | -58.0476 | -1.56367 | 3.08158 | 3.8061 | -0.014206 | 3.8061 | 8.25831 | -0.0268418 | -0.014206 | -0.0268418 | 0.00050018 | -1 | -1 | 
1344 | -177.977 | -58.0481 | -1.56354 | 3.08138 | 3.80572 | -0.0142053 | 3.80572 | 8.25757 | -0.0268404 | -0.0142053 | -0.0268404 | 0.00050018 | -1 | -1 | 
1406 | -177.967 | -58.0218 | -1.56378 | 3.08104 | 3.80533 | -0.0142041 | 3.80533 | 8.25731 | -0.0268399 | -0.0142041 | -0.0268399 | 0.00050018 | -1 | -1 | 
1531 | -177.973 | -57.991 | -1.56397 | 3.08049 | 3.80455 | -0.0142021 | 3.80455 | 8.25634 | -0.0268381 | -0.0142021 | -0.0268381 | 0.00050018 | -1 | -1 | 
1594 | -177.954 | -58.0473 | -1.56371 | 3.08166 | 3.80614 | -0.0142062 | 3.80614 | 8.2582 | -0.0268416 | -0.0142062 | -0.0268416 | 0.00050018 | -1 | -1 | 
1719 | -177.958 | -58.0006 | -1.56404 | 3.08089 | 3.80507 | -0.0142035 | 3.80507 | 8.2569 | -0.0268391 | -0.0142035 | -0.0268391 | 0.00050018 | -1 | -1 | 
1844 | -177.966 | -58.039 | -1.56364 | 3.0813 | 3.80569 | -0.014205 | 3.80569 | 8.25779 | -0.0268408 | -0.014205 | -0.0268408 | 0.00050018 | -1 | -1 | 
2016 | -177.989 | -58.0404 | -1.56345 | 3.08103 | 3.80528 | -0.014204 | 3.80528 | 8.2572 | -0.0268397 | -0.014204 | -0.0268397 | 0.00050018 | -1 | -1 | 
2031 | -177.989 | -58.0404 | -1.56345 | 3.08103 | 3.80528 | -0.014204 | 3.80528 | 8.2572 | -0.0268397 | -0.014204 | -0.0268397 | 0.00050018 | -1 | -1 | 
2094 | -177.989 | -58.0162 | -1.56363 | 3.08063 | 3.80476 | -0.0142026 | 3.80476 | 8.2566 | -0.0268386 | -0.0142026 | -0.0268386 | 0.00050018 | -1 | -1 | 
2219 | -177.988 | -58.0522 | -1.56341 | 3.08129 | 3.80558 | -0.014205 | 3.80558 | 8.25736 | -0.02684 | -0.014205 | -0.02684 | 0.00050018 | -1 | -1 | 
2344 | -177.945 | -57.9969 | -1.56416 | 3.08098 | 3.80524 | -0.0142038 | 3.80524 | 8.25725 | -0.0268398 | -0.0142038 | -0.0268398 | 0.00050018 | -1 | -1 | 
2406 | -177.98 | -58.0138 | -1.56375 | 3.08076 | 3.8049 | -0.0142031 | 3.8049 | 8.25666 | -0.0268387 | -0.0142031 | -0.0268387 | 0.00050018 | -1 | -1 | 
2531 | -177.956 | -58.0402 | -1.56373 | 3.08148 | 3.80594 | -0.0142056 | 3.80594 | 8.25806 | -0.0268413 | -0.0142056 | -0.0268413 | 0.00050018 | -1 | -1 | 
2594 | -177.977 | -58.0097 | -1.56377 | 3.08068 | 3.80485 | -0.0142028 | 3.80485 | 8.2568 | -0.026839 | -0.0142028 | -0.026839 | 0.00050018 | -1 | -1 | 
2719 | -177.968 | -58.0035 | -1.56391 | 3.08075 | 3.80492 | -0.0142031 | 3.80492 | 8.2568 | -0.0268389 | -0.0142031 | -0.0268389 | 0.00050018 | -1 | -1 | 
2844 | -177.992 | -58.0254 | -1.56355 | 3.08076 | 3.8049 | -0.0142031 | 3.8049 | 8.25668 | -0.0268387 | -0.0142031 | -0.0268387 | 0.00050018 | -1 | -1 | 
3013 | -177.932 | -58.0198 | -1.56417 | 3.08168 | 3.80606 | -0.0142062 | 3.80606 | 8.25795 | -0.026841 | -0.0142062 | -0.026841 | 0.00050018 | -1 | -1 | 
3098 | -177.956 | -57.9773 | -1.56446 | 3.08091 | 3.80479 | -0.0142037 | 3.80479 | 8.25566 | -0.0268369 | -0.0142037 | -0.0268369 | 0.00050018 | -1 | -1 | 
3160 | -177.987 | -57.9848 | -1.56373 | 3.07976 | 3.80402 | -0.0142001 | 3.80402 | 8.25625 | -0.0268382 | -0.0142001 | -0.0268382 | 0.00050018 | -1 | 125 | 
3223 | -177.953 | -57.9189 | -1.56412 | 3.07854 | 3.803 | -0.0141958 | 3.803 | 8.25673 | -0.0268391 | -0.0141958 | -0.0268391 | 0.00050018 | -1 | 125 | 
3223 | -177.953 | -57.9189 | -1.56412 | 3.07854 | 3.803 | -0.0141958 | 3.803 | 8.25673 | -0.0268391 | -0.0141958 | -0.0268391 | 0.00050018 | -2 | 337 | 
3285 | -177.873 | -57.7293 | -1.56552 | 3.07543 | 3.80006 | -0.0141851 | 3.80006 | 8.25639 | -0.0268386 | -0.0141851 | -0.0268386 | 0.00050018 | -51 | 576 | 
3348 | -177.801 | -57.5837 | -1.56571 | 3.0715 | 3.7973 | -0.0141716 | 3.7973 | 8.2595 | -0.0268446 | -0.0141716 | -0.0268446 | 0.00050018 | -51 | 576 | 
3348 | -177.801 | -57.5837 | -1.56571 | 3.0715 | 3.7973 | -0.0141716 | 3.7973 | 8.2595 | -0.0268446 | -0.0141716 | -0.0268446 | 0.00050018 | -327 | 1098 | 
3410 | -177.747 | -57.4269 | -1.56693 | 3.06901 | 3.79476 | -0.0141631 | 3.79476 | 8.25836 | -0.0268427 | -0.0141631 | -0.0268427 | 0.00050018 | -327 | 1098 | 
3410 | -177.747 | -57.4269 | -1.56693 | 3.06901 | 3.79476 | -0.0141631 | 3.79476 | 8.25836 | -0.0268427 | -0.0141631 | -0.0268427 | 0.00050018 | -937 | 1863 | 
3473 | -177.642 | -57.2912 | -1.56785 | 3.0666 | 3.79328 | -0.014155 | 3.79328 | 8.26091 | -0.0268477 | -0.014155 | -0.0268477 | 0.00050018 | -1901 | 3256 | 
3535 | -177.548 | -56.9866 | -1.56831 | 3.05843 | 3.78676 | -0.0141272 | 3.78676 | 8.26412 | -0.0268543 | -0.0141272 | -0.0268543 | 0.00050018 | -1901 | 3256 | 
3535 | -177.548 | -56.9866 | -1.56831 | 3.05843 | 3.78676 | -0.0141272 | 3.78676 | 8.26412 | -0.0268543 | -0.0141272 | -0.0268543 | 0.00050018 | -2970 | 4874 | 
3598 | -177.476 | -56.5212 | -1.57094 | 3.04931 | 3.77728 | -0.0140963 | 3.77728 | 8.25916 | -0.0268458 | -0.0140963 | -0.0268458 | 0.00050018 | -2970 | 4874 | 
3598 | -177.476 | -56.5212 | -1.57094 | 3.04931 | 3.77728 | -0.0140963 | 3.77728 | 8.25916 | -0.0268458 | -0.0140963 | -0.0268458 | 0.00050018 | -4473 | 6679 | 
3660 | -177.473 | -56.0838 | -1.57225 | 3.03876 | 3.76659 | -0.0140603 | 3.76659 | 8.25481 | -0.0268384 | -0.0140603 | -0.0268384 | 0.00050018 | -6241 | 8551 | 
3723 | -177.43 | -55.5763 | -1.57433 | 3.02748 | 3.7552 | -0.0140218 | 3.7552 | 8.25014 | -0.0268306 | -0.0140218 | -0.0268306 | 0.00050018 | -6241 | 8551 | 
3723 | -177.43 | -55.5763 | -1.57433 | 3.02748 | 3.7552 | -0.0140218 | 3.7552 | 8.25014 | -0.0268306 | -0.0140218 | -0.0268306 | 0.00050018 | -8559 | 11015 | 
3785 | -177.432 | -55.1884 | -1.57433 | 3.01615 | 3.7448 | -0.0139829 | 3.7448 | 8.2497 | -0.0268307 | -0.0139829 | -0.0268307 | 0.00050018 | -10846 | 13341 | 
3848 | -177.432 | -55.1884 | -1.57433 | 3.01615 | 3.7448 | -0.0139829 | 3.7448 | 8.2497 | -0.0268307 | -0.0139829 | -0.0268307 | 0.00050018 | -10846 | 13341 | 
3848 | -177.432 | -55.1884 | -1.57433 | 3.01615 | 3.7448 | -0.0139829 | 3.7448 | 8.2497 | -0.0268307 | -0.0139829 | -0.0268307 | 0.00050018 | -13306 | 15762 | 
4020 | -177.328 | -53.326 | -1.57493 | 2.96352 | 3.69687 | -0.0138 | 3.69687 | 8.252 | -0.0268385 | -0.0138 | -0.0268385 | 0.00050018 | -13306 | 15762 | 
4020 | -177.328 | -53.326 | -1.57493 | 2.96352 | 3.69687 | -0.0138 | 3.69687 | 8.252 | -0.0268385 | -0.0138 | -0.0268385 | 0.00050018 | -21070 | 23202 | 
4035 | -177.328 | -53.326 | -1.57493 | 2.96352 | 3.69687 | -0.0138 | 3.69687 | 8.252 | -0.0268385 | -0.0138 | -0.0268385 | 0.00050018 | -21070 | 23202 | 
